"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/11/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/12/2023","AQS","490495010","1","0.056","ppm","54","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/13/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/14/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/15/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/16/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/17/2023","AQS","490495010","1","0.061","ppm","71","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/18/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/19/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/20/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/21/2023","AQS","490495010","1","0.043","ppm","40","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/22/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/23/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/24/2023","AQS","490495010","1","0.044","ppm","41","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/25/2023","AQS","490495010","1","0.041","ppm","38","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/26/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/27/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/28/2023","AQS","490495010","1","0.069","ppm","97","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/29/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/30/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/01/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/02/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/03/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/04/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/05/2023","AQS","490495010","1","0.045","ppm","42","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/06/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/07/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/08/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/09/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/10/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/11/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/12/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/13/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/14/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/15/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/16/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/17/2023","AQS","490495010","1","0.061","ppm","71","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/18/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/19/2023","AQS","490495010","1","0.065","ppm","84","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/20/2023","AQS","490495010","1","0.063","ppm","77","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/21/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/22/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/23/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/24/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/25/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/26/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/27/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/28/2023","AQS","490495010","1","0.056","ppm","54","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/29/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/30/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/31/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/01/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/02/2023","AirNow","490495010","1","0.053","ppm","49","Spanish Fork","18","75.0000","44201","Ozone","","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/03/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/04/2023","AQS","490495010","1","0.065","ppm","84","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/05/2023","AQS","490495010","1","0.056","ppm","54","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/06/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/07/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/08/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/09/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/10/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/11/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/12/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/13/2023","AirNow","490495010","1","0.055","ppm","51","Spanish Fork","18","75.0000","44201","Ozone","","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/14/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/15/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/16/2023","AQS","490495010","1","0.064","ppm","80","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/17/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/18/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/19/2023","AQS","490495010","1","0.036","ppm","33","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/20/2023","AQS","490495010","1","0.045","ppm","42","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/21/2023","AQS","490495010","1","0.056","ppm","54","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/22/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/23/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/24/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/25/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/26/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/27/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/28/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/29/2023","AQS","490495010","1","0.061","ppm","71","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"06/30/2023","AQS","490495010","1","0.067","ppm","90","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/01/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/02/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/03/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/04/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/05/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/06/2023","AQS","490495010","1","0.063","ppm","77","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/07/2023","AQS","490495010","1","0.064","ppm","80","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/08/2023","AQS","490495010","1","0.063","ppm","77","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/09/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/10/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/11/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/12/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/13/2023","AQS","490495010","1","0.064","ppm","80","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/14/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/15/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/16/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/17/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/18/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/19/2023","AQS","490495010","1","0.059","ppm","64","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/20/2023","AQS","490495010","1","0.063","ppm","77","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/21/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/22/2023","AQS","490495010","1","0.063","ppm","77","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/23/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/24/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/25/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/26/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/29/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/30/2023","AQS","490495010","1","0.061","ppm","71","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"07/31/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/01/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/02/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/03/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/04/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/05/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/06/2023","AQS","490495010","1","0.06","ppm","67","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/07/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/08/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/09/2023","AQS","490495010","1","0.062","ppm","74","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/10/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/11/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/12/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/13/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/14/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/15/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/16/2023","AQS","490495010","1","0.058","ppm","61","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/17/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/18/2023","AQS","490495010","1","0.052","ppm","48","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/19/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/20/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/21/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/22/2023","AQS","490495010","1","0.037","ppm","34","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/23/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/24/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/25/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/26/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/27/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/28/2023","AQS","490495010","1","0.057","ppm","58","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/29/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/30/2023","AQS","490495010","1","0.065","ppm","84","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"08/31/2023","AQS","490495010","1","0.053","ppm","49","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/01/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/02/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/03/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/04/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/05/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/06/2023","AQS","490495010","1","0.051","ppm","47","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/07/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/08/2023","AQS","490495010","1","0.042","ppm","39","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/09/2023","AQS","490495010","1","0.041","ppm","38","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/10/2023","AQS","490495010","1","0.042","ppm","39","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/11/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
