"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/16/2022","AQS","490495010","3","9","ug/m3 LC","50","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/17/2022","AQS","490495010","3","11.6","ug/m3 LC","56","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/18/2022","AQS","490495010","3","29.3","ug/m3 LC","89","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/19/2022","AQS","490495010","3","28.9","ug/m3 LC","88","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/20/2022","AQS","490495010","3","20.8","ug/m3 LC","73","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/21/2022","AQS","490495010","3","7.4","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/22/2022","AQS","490495010","3","6.9","ug/m3 LC","38","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/23/2022","AQS","490495010","3","12.2","ug/m3 LC","57","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/24/2022","AQS","490495010","3","9.8","ug/m3 LC","52","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/25/2022","AQS","490495010","3","11.4","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/26/2022","AQS","490495010","3","7.3","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/27/2022","AQS","490495010","3","10.4","ug/m3 LC","53","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/28/2022","AQS","490495010","3","9.2","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/29/2022","AQS","490495010","3","9.9","ug/m3 LC","52","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/30/2022","AQS","490495010","3","12.9","ug/m3 LC","58","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"01/31/2022","AQS","490495010","3","5.1","ug/m3 LC","28","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/01/2022","AQS","490495010","3","2","ug/m3 LC","11","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/02/2022","AQS","490495010","3","5.6","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/03/2022","AQS","490495010","3","7.4","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/04/2022","AQS","490495010","3","10.8","ug/m3 LC","54","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/05/2022","AQS","490495010","3","4.9","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/06/2022","AQS","490495010","3","7.5","ug/m3 LC","42","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/07/2022","AQS","490495010","3","6.5","ug/m3 LC","36","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/08/2022","AQS","490495010","3","6.5","ug/m3 LC","36","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/09/2022","AQS","490495010","3","8.6","ug/m3 LC","48","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/10/2022","AQS","490495010","3","8.7","ug/m3 LC","48","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/11/2022","AQS","490495010","3","6.7","ug/m3 LC","37","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/12/2022","AQS","490495010","3","4.6","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/13/2022","AQS","490495010","3","4.5","ug/m3 LC","25","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/14/2022","AQS","490495010","3","3.8","ug/m3 LC","21","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/15/2022","AQS","490495010","3","5.7","ug/m3 LC","32","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/16/2022","AQS","490495010","3","4.8","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/17/2022","AQS","490495010","3","7","ug/m3 LC","39","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/18/2022","AQS","490495010","3","4.2","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/19/2022","AQS","490495010","3","3","ug/m3 LC","17","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/20/2022","AQS","490495010","3","1.4","ug/m3 LC","8","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/21/2022","AQS","490495010","3","1.8","ug/m3 LC","10","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/22/2022","AQS","490495010","3","4.5","ug/m3 LC","25","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/23/2022","AQS","490495010","3","6.3","ug/m3 LC","35","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/24/2022","AQS","490495010","3","9.8","ug/m3 LC","52","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/25/2022","AQS","490495010","3","5.9","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/26/2022","AQS","490495010","3","7.6","ug/m3 LC","42","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/27/2022","AQS","490495010","3","7.8","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"02/28/2022","AQS","490495010","3","10.3","ug/m3 LC","53","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/01/2022","AQS","490495010","3","10.1","ug/m3 LC","53","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/02/2022","AQS","490495010","3","7.8","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/03/2022","AQS","490495010","3","1.9","ug/m3 LC","11","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/04/2022","AQS","490495010","3","4.4","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/05/2022","AQS","490495010","3","3.2","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/06/2022","AQS","490495010","3","3.9","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/07/2022","AQS","490495010","3","5.6","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/08/2022","AQS","490495010","3","5.5","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/09/2022","AQS","490495010","3","1.7","ug/m3 LC","9","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/10/2022","AQS","490495010","3","3.9","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/11/2022","AQS","490495010","3","5.6","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/12/2022","AQS","490495010","3","4.2","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/13/2022","AQS","490495010","3","2.6","ug/m3 LC","14","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/14/2022","AQS","490495010","3","4.1","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/15/2022","AQS","490495010","3","3.5","ug/m3 LC","19","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/16/2022","AQS","490495010","3","5.2","ug/m3 LC","29","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/17/2022","AQS","490495010","3","4.4","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/18/2022","AQS","490495010","3","3.8","ug/m3 LC","21","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/19/2022","AQS","490495010","3","4.2","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/20/2022","AQS","490495010","3","4.1","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/21/2022","AQS","490495010","3","5.9","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/22/2022","AQS","490495010","3","4.7","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/23/2022","AQS","490495010","3","6.2","ug/m3 LC","34","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/24/2022","AQS","490495010","3","4.8","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/25/2022","AQS","490495010","3","5.4","ug/m3 LC","30","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/26/2022","AQS","490495010","3","4.5","ug/m3 LC","25","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/27/2022","AQS","490495010","3","4.7","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/28/2022","AQS","490495010","3","4.9","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/29/2022","AQS","490495010","3","5.6","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/30/2022","AQS","490495010","3","3.7","ug/m3 LC","21","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"03/31/2022","AQS","490495010","3","6.1","ug/m3 LC","34","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/01/2022","AQS","490495010","3","4.4","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/02/2022","AQS","490495010","3","3.9","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/03/2022","AQS","490495010","3","5.2","ug/m3 LC","29","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/04/2022","AQS","490495010","3","7.5","ug/m3 LC","42","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/05/2022","AQS","490495010","3","5.8","ug/m3 LC","32","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/06/2022","AQS","490495010","3","4.2","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/07/2022","AQS","490495010","3","6.7","ug/m3 LC","37","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/08/2022","AQS","490495010","3","7.7","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/09/2022","AQS","490495010","3","8.1","ug/m3 LC","45","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/10/2022","AQS","490495010","3","3","ug/m3 LC","17","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/11/2022","AQS","490495010","3","11.3","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/12/2022","AQS","490495010","3","1.5","ug/m3 LC","8","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/13/2022","AQS","490495010","3","3.4","ug/m3 LC","19","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/14/2022","AQS","490495010","3","5","ug/m3 LC","28","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/15/2022","AQS","490495010","3","4.8","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/16/2022","AQS","490495010","3","7.3","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/17/2022","AQS","490495010","3","5.8","ug/m3 LC","32","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/18/2022","AQS","490495010","3","9.3","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/19/2022","AQS","490495010","3","13","ug/m3 LC","58","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/20/2022","AQS","490495010","3","5","ug/m3 LC","28","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/21/2022","AQS","490495010","3","19.7","ug/m3 LC","71","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/22/2022","AQS","490495010","3","8","ug/m3 LC","44","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/23/2022","AQS","490495010","3","3.2","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/24/2022","AQS","490495010","3","4.5","ug/m3 LC","25","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/25/2022","AQS","490495010","3","4.3","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/26/2022","AQS","490495010","3","10.3","ug/m3 LC","53","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/27/2022","AQS","490495010","3","11.8","ug/m3 LC","56","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/28/2022","AQS","490495010","3","11.3","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/29/2022","AQS","490495010","3","5.2","ug/m3 LC","29","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"04/30/2022","AQS","490495010","3","5.5","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"05/01/2022","AQS","490495010","3","4","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
